generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,success_count,success_rate,no_improve,method,seed
4,120,0.3619058132171631,3.3171398639678955,3.5669679641723637,3.5669679641723637,3.428154706954956,2.8172507286071777,2.8172507286071777,3.0669949054718018,3.0669949054718018,2.928175449371338,0.99977844953537,0.999946117401123,5.69252872467041,5.118081569671631,30,1.0,0,C,2029
5,150,0.4060244560241699,3.456162214279175,3.599478244781494,3.599478244781494,3.571836471557617,2.9561946392059326,2.9561946392059326,3.0994973182678223,3.0994973182678223,3.0718560218811035,0.9999344944953918,0.9999617338180542,5.147091388702393,4.825374126434326,30,1.0,0,C,2029
6,180,0.4469714164733886,3.5673325061798096,3.676557064056397,3.676557064056397,3.626477718353272,3.067349433898926,3.067349433898926,3.176569700241089,3.176569700241089,3.126492500305176,0.9999653100967408,0.9999748468399048,4.937156200408936,4.955551624298096,30,1.0,0,C,2029
7,210,0.4882633686065674,3.604782342910767,3.7601513862609854,3.7601513862609854,3.670313596725464,3.1047983169555664,3.1047983169555664,3.2601659297943115,3.2601659297943115,3.170328378677368,0.9999678134918212,0.99997079372406,4.942883014678955,4.739001750946045,30,1.0,0,C,2029
8,240,0.5311434268951416,3.686789989471436,3.812097549438477,3.812097549438477,3.770516157150269,3.186805248260498,3.186805248260498,3.3121120929718018,3.3121120929718018,3.2705307006835938,0.9999693036079408,0.99997079372406,4.916219234466553,4.741791248321533,30,1.0,0,C,2029
9,270,0.5671501159667969,3.737137317657471,3.812097549438477,3.812097549438477,3.792299270629883,3.2371532917022705,3.2371532917022705,3.3121120929718018,3.3121120929718018,3.2923150062561035,0.999969482421875,0.99997079372406,4.8656439781188965,4.741791248321533,30,1.0,1,C,2029
10,300,0.6110427379608154,3.7893941402435294,3.8670825958251953,3.8670825958251953,3.823452472686768,3.289409875869751,3.289409875869751,3.367095708847046,3.367095708847046,3.32346773147583,0.9999685883522034,0.9999737739562988,4.863066673278809,4.81629753112793,30,1.0,0,C,2029
11,330,0.6554501056671143,3.817862272262573,3.882208585739136,3.882208585739136,3.861384630203247,3.3178772926330566,3.3178772926330566,3.382223606109619,3.382223606109619,3.361400604248047,0.999969482421875,0.9999699592590332,4.847745418548584,4.830018043518066,30,1.0,0,C,2029
12,360,0.6916995048522949,3.854291677474976,3.9244775772094727,3.9244775772094727,3.890540599822998,3.3543078899383545,3.3543078899383545,3.424494504928589,3.424494504928589,3.390557050704956,0.9999671578407288,0.9999663829803468,4.86698579788208,4.729119300842285,30,1.0,0,C,2029
1,30,0.2408373355865478,2.195761203765869,3.414327621459961,3.414327621459961,2.8718795776367188,1.851294994354248,1.851294994354248,2.914358377456665,2.914358377456665,2.4085917472839355,0.795200765132904,0.9999387264251708,5.37732458114624,5.214848518371582,9,0.3,0,C,2030
2,60,0.2844870090484619,2.9529054164886475,3.443782329559326,3.443782329559326,3.365121364593506,2.475392818450928,2.475392818450928,2.9438018798828125,2.9438018798828125,2.8651440143585205,0.9573211073875428,0.9999611377716064,5.796000003814697,5.110610008239746,23,0.7666666666666667,0,C,2030
3,90,0.3191003799438476,3.338000059127808,3.565295457839966,3.565295457839966,3.5041489601135254,2.853821277618408,2.853821277618408,3.065315008163452,3.065315008163452,3.004166603088379,0.9697921872138976,0.9999610185623168,5.581433296203613,4.972896575927734,28,0.9333333333333332,0,C,2030
4,120,0.3622999191284179,3.5043344497680664,3.6346163749694815,3.6346163749694815,3.5743560791015625,3.0043509006500244,3.0043509006500244,3.134629726409912,3.134629726409912,3.074371576309204,0.999967396259308,0.9999730587005616,5.110907077789307,4.90461015701294,30,1.0,0,C,2030
5,150,0.3957443237304687,3.5521080493927,3.6346163749694815,3.6346163749694815,3.612429857254028,3.052123785018921,3.052123785018921,3.134629726409912,3.134629726409912,3.112443685531616,0.999968409538269,0.9999730587005616,5.020297050476074,4.90461015701294,30,1.0,1,C,2030
6,180,0.4395811557769775,3.60405945777893,3.6860084533691406,3.6860084533691406,3.648127317428589,3.104074001312256,3.104074001312256,3.186021327972412,3.186021327972412,3.148141384124756,0.9999704957008362,0.999974250793457,4.994935989379883,5.020916938781738,30,1.0,0,C,2030
7,210,0.480327844619751,3.64154577255249,3.6994876861572266,3.6994876861572266,3.678170680999756,3.1415603160858154,3.1415603160858154,3.199502468109131,3.199502468109131,3.178184032440185,0.9999714493751526,0.999970316886902,5.01712703704834,5.042892456054688,30,1.0,0,C,2030
8,240,0.5228672027587891,3.65923523902893,3.727734088897705,3.727734088897705,3.699928998947144,3.1592493057250977,3.1592493057250977,3.227746725082397,3.227746725082397,3.1999430656433105,0.99997079372406,0.9999747276306152,5.029331684112549,4.983822822570801,30,1.0,0,C,2030
9,270,0.5641281604766846,3.694284200668335,3.7380526065826416,3.7380526065826416,3.724095106124878,3.194299459457397,3.194299459457397,3.238068103790283,3.238068103790283,3.2241103649139404,0.9999696016311646,0.9999690055847168,5.0564703941345215,5.095008850097656,30,1.0,0,C,2030
10,300,0.601870059967041,3.713777303695679,3.7602014541625977,3.7602014541625977,3.744263410568237,3.213792562484741,3.213792562484741,3.26021409034729,3.26021409034729,3.2442784309387207,0.9999691843986512,0.999974489212036,5.057530879974365,5.040534019470215,30,1.0,0,C,2030
11,330,0.6426835060119629,3.736628770828247,3.776060104370117,3.776060104370117,3.761993408203125,3.2366440296173096,3.2366440296173096,3.276078701019287,3.276078701019287,3.2620091438293457,0.999969482421875,0.999962568283081,5.070340633392334,5.161645412445068,30,1.0,0,C,2030
12,360,0.6832609176635742,3.753567934036255,3.831706285476685,3.831706285476685,3.790636777877808,3.2535831928253174,3.2535831928253174,3.3317179679870605,3.3317179679870605,3.290651798248291,0.9999688863754272,0.9999765157699584,5.050502300262451,5.026477336883545,30,1.0,0,C,2030
1,30,0.238760232925415,2.195761442184448,3.414327621459961,3.414327621459961,2.8718795776367188,1.8512952327728271,1.8512952327728271,2.914358377456665,2.914358377456665,2.4085917472839355,0.7952008843421936,0.9999387264251708,5.377324104309082,5.214848518371582,9,0.3,0,D,2026
2,60,0.2808411121368408,2.838478803634644,3.414327621459961,3.414327621459961,3.258781909942627,2.362431049346924,2.362431049346924,2.914358377456665,2.914358377456665,2.7588953971862797,0.9520953297615052,0.9999387264251708,5.575035095214844,5.214848518371582,24,0.8,1,D,2026
3,90,0.3243277072906494,3.181206703186035,3.423194408416748,3.423194408416748,3.3918700218200684,2.6862776279449463,2.6862776279449463,2.923245906829834,2.923245906829834,2.89189887046814,0.989859402179718,0.999897003173828,5.893922328948975,4.99579381942749,30,1.0,0,D,2026
4,120,0.3652753829956054,3.3572206497192383,3.51028060913086,3.51028060913086,3.4413344860076904,2.857269048690796,2.857269048690796,3.01029109954834,3.01029109954834,2.9413604736328125,0.9999025464057922,0.9999790191650392,5.558061122894287,5.537614822387695,30,1.0,0,D,2026
5,150,0.4107844829559326,3.50681471824646,3.698073387145996,3.698073387145996,3.627020359039306,3.0068318843841557,3.0068318843841557,3.198084592819214,3.198084592819214,3.1270318031311035,0.9999651312828064,0.9999775886535645,5.391242027282715,4.976457595825195,30,1.0,0,D,2026
6,180,0.4548404216766357,3.604464054107666,3.711704015731812,3.711704015731812,3.6880602836608887,3.1044762134552,3.1044762134552,3.211713552474976,3.211713552474976,3.1880714893341064,0.9999754428863524,0.999980926513672,5.232954025268555,5.023804664611816,30,1.0,0,D,2026
7,210,0.4925801753997803,3.684323787689209,3.7713472843170166,3.7713472843170166,3.7280991077423096,3.184334754943848,3.184334754943848,3.271358013153076,3.271358013153076,3.228109836578369,0.999978244304657,0.9999784231185912,5.031188011169434,5.028831481933594,30,1.0,0,D,2026
8,240,0.5362269878387451,3.719550848007202,3.7857413291931152,3.7857413291931152,3.7646384239196777,3.219562292098999,3.219562292098999,3.285750150680542,3.285750150680542,3.2646484375,0.9999778866767884,0.9999822378158568,5.009524822235107,5.000375270843506,30,1.0,0,D,2026
9,270,0.5792102813720703,3.7436115741729736,3.834851026535034,3.834851026535034,3.7850875854492183,3.243621826171875,3.243621826171875,3.3348634243011475,3.3348634243011475,3.2850983142852783,0.999978482723236,0.999975085258484,5.009110927581787,5.021792888641357,30,1.0,0,D,2026
10,300,5.58109974861145,3.7895357608795166,3.969562292098999,3.969562292098999,3.834930419921875,3.289567470550537,3.289567470550537,3.46964168548584,3.46964168548584,3.335005283355713,0.9999362826347352,0.9998410940170288,5.185985088348389,6.977885246276856,30,1.0,0,D,2026
11,330,5.625522375106812,3.825640201568604,3.969562292098999,3.969562292098999,3.898339509963989,3.3256657123565674,3.3256657123565674,3.46964168548584,3.46964168548584,3.398392915725708,0.9999496340751648,0.9998410940170288,5.269182205200195,6.977885246276856,30,1.0,1,D,2026
12,360,5.660930156707764,3.889047861099243,3.972785234451294,3.972785234451294,3.942715883255005,3.389091968536377,3.389091968536377,3.4728453159332275,3.4728453159332275,3.4427521228790283,0.99991112947464,0.9998798370361328,5.4900078773498535,6.674449920654297,30,1.0,0,D,2026
1,30,0.2480278015136718,2.195761442184448,3.414327621459961,3.414327621459961,2.8718795776367188,1.851294994354248,1.851294994354248,2.914358377456665,2.914358377456665,2.4085917472839355,0.7952008843421936,0.9999387264251708,5.37732458114624,5.214848518371582,9,0.3,0,D,2027
2,60,0.287825345993042,2.731025218963623,3.479177713394165,3.479177713394165,3.2017834186553955,2.30838680267334,2.30838680267334,2.9792122840881348,2.9792122840881348,2.701901912689209,0.8824004530906677,0.99993097782135,5.948779106140137,5.196383476257324,18,0.6,0,D,2027
3,90,0.3323264122009277,3.088850259780884,3.479177713394165,3.479177713394165,3.326580762863159,2.606361627578736,2.606361627578736,2.9792122840881348,2.9792122840881348,2.8266704082489014,0.9663311243057252,0.99993097782135,5.888928890228272,5.196383476257324,29,0.9666666666666668,1,D,2027
4,120,0.3710215091705322,3.257979154586792,3.5089550018310547,3.5089550018310547,3.4431629180908203,2.760718822479248,2.760718822479248,3.008987665176392,3.008987665176392,2.9431939125061035,0.9945195317268372,0.9999345541000366,5.537757873535156,5.200421333312988,30,1.0,0,D,2027
5,150,0.4128022193908691,3.4298555850982666,3.5089550018310547,3.5089550018310547,3.482689619064331,2.929895162582397,2.929895162582397,3.008987665176392,3.008987665176392,2.982722282409668,0.9999212026596068,0.9999345541000366,5.270483016967773,5.200421333312988,30,1.0,1,D,2027
6,180,0.4540266990661621,3.471904993057251,3.5389344692230225,3.5389344692230225,3.506181240081787,2.971937656402588,2.971937656402588,3.03896427154541,3.03896427154541,3.0062127113342285,0.9999350309371948,0.9999403953552246,5.220625877380371,5.258009910583496,30,1.0,0,D,2027
7,210,0.4955580234527588,3.4895713329315186,3.573091983795166,3.573091983795166,3.525862216949463,2.9896042346954346,2.9896042346954346,3.0731167793273926,3.0731167793273926,3.0258941650390625,0.9999350905418396,0.9999502897262572,5.23070240020752,5.084092617034912,30,1.0,0,D,2027
8,240,0.5376970767974854,3.515585422515869,3.619822025299072,3.619822025299072,3.5593552589416504,3.0156171321868896,3.0156171321868896,3.119848251342773,3.119848251342773,3.0593836307525635,0.9999364614486694,0.9999473094940186,5.229097366333008,5.063401699066162,30,1.0,0,D,2027
9,270,0.5736355781555176,3.5448718070983887,3.619822025299072,3.619822025299072,3.594775438308716,3.0449020862579346,3.0449020862579346,3.119848251342773,3.119848251342773,3.09480357170105,0.99993896484375,0.9999473094940186,5.203216552734375,5.063401699066162,30,1.0,1,D,2027
10,300,5.450899362564087,3.6100258827209473,3.95840072631836,3.95840072631836,3.676896572113037,3.1103663444519043,3.1103663444519043,3.4589009284973145,3.4589009284973145,3.177855968475342,0.999318301677704,0.9989997744560242,5.278189659118652,6.949524879455566,30,1.0,0,D,2027
11,330,5.486152410507202,3.662120342254639,3.96959400177002,3.96959400177002,3.780148267745972,3.162803649902344,3.162803649902344,3.4699621200561523,3.4699621200561523,3.282136917114258,0.9986326694488524,0.9992639422416688,5.473990440368652,6.976998329162598,30,1.0,0,D,2027
12,360,5.529072284698486,3.864593744277954,4.167633056640625,4.167633056640625,4.007401466369629,3.366398811340332,3.356961250305176,3.6688425540924072,3.6688425540924072,3.5082805156707764,0.996390461921692,0.9975811243057252,6.38713264465332,6.231788635253906,30,1.0,0,D,2027
1,30,0.2350103855133056,2.195761203765869,3.414327621459961,3.414327621459961,2.8718795776367188,1.8512951135635376,1.8512951135635376,2.914358377456665,2.914358377456665,2.4085917472839355,0.7952008843421936,0.9999387264251708,5.377325057983398,5.214848518371582,9,0.3,0,D,2028
2,60,0.2775094509124756,2.9126081466674805,3.5058865547180176,3.5058865547180176,3.3340792655944824,2.4403908252716064,2.4403908252716064,3.005927562713623,3.005927562713623,2.83412766456604,0.9622659087181092,0.99991774559021,5.307111740112305,4.10106372833252,25,0.8333333333333334,0,D,2028
3,90,0.3128662109375,3.3107430934906006,3.5058865547180176,3.5058865547180176,3.4593594074249268,2.810835599899292,2.810835599899292,3.005927562713623,3.005927562713623,2.9593873023986816,0.999815821647644,0.99991774559021,5.256889820098877,4.10106372833252,30,1.0,1,D,2028
4,120,0.3554508686065674,3.4097650051116943,3.5287892818450928,3.5287892818450928,3.493878126144409,2.9099223613739014,2.9099223613739014,3.028830051422119,3.028830051422119,2.993905544281006,0.999685525894165,0.9999183416366576,4.968222141265869,4.179347515106201,30,1.0,0,D,2028
5,150,0.398491621017456,3.51013445854187,3.650189876556397,3.650189876556397,3.5861759185791016,3.010161876678467,3.010161876678467,3.150202512741089,3.150202512741089,3.0861964225769043,0.9999449253082277,0.9999748468399048,4.5469841957092285,4.855262756347656,30,1.0,0,D,2028
6,180,0.4318640232086181,3.6021316051483154,3.723640203475952,3.723640203475952,3.664541244506836,3.102152109146118,3.102152109146118,3.22365403175354,3.22365403175354,3.164555072784424,0.9999592304229736,0.9999723434448242,4.612032413482666,4.739370346069336,30,1.0,0,D,2028
7,210,0.4716424942016601,3.665229797363281,3.737924814224243,3.737924814224243,3.710097551345825,3.16524338722229,3.16524338722229,3.237938165664673,3.237938165664673,3.210111141204834,0.9999730587005616,0.9999732971191406,4.756704807281494,4.753561973571777,30,1.0,0,D,2028
8,240,0.5077216625213623,3.692472934722901,3.745340347290039,3.745340347290039,3.733335018157959,3.1924867630004883,3.1924867630004883,3.2453529834747314,3.2453529834747314,3.2333483695983887,0.9999727010726928,0.9999747276306152,4.804915428161621,4.805014610290527,30,1.0,0,D,2028
9,270,0.5491611957550049,3.7156503200531006,3.806809902191162,3.806809902191162,3.756240367889404,3.2156641483306885,3.2156641483306885,3.306826591491699,3.306826591491699,3.2562546730041504,0.9999721050262452,0.9999665021896362,4.811071395874023,4.876713752746582,30,1.0,0,D,2028
10,300,5.162316083908081,3.753639936447144,3.89297866821289,3.89297866821289,3.805650234222412,3.2539055347442627,3.2539055347442627,3.3935470581054688,3.3935470581054688,3.3064193725585938,0.99984472990036,0.9988632202148438,4.9645771980285645,6.915941715240479,29,0.9666666666666668,0,D,2028
11,330,5.198143005371094,3.8085591793060303,3.89297866821289,3.89297866821289,3.863287687301636,3.3092615604400635,3.3092615604400635,3.3935470581054688,3.3935470581054688,3.363591432571411,0.9995443820953368,0.9988632202148438,5.40303373336792,6.915941715240479,27,0.9,1,D,2028
12,360,5.241812467575073,3.856531858444214,3.944254159927368,3.944254159927368,3.898250579833984,3.356851816177368,3.356851816177368,3.444264411926269,3.444264411926269,3.398656845092773,0.9993607997894288,0.9999794960021972,5.905848026275635,5.038167476654053,30,1.0,0,D,2028
1,30,0.2494456768035888,2.195761203765869,3.414327621459961,3.414327621459961,2.8718795776367188,1.851294994354248,1.851294994354248,2.914358377456665,2.914358377456665,2.4085917472839355,0.7952009439468384,0.9999387264251708,5.37732458114624,5.214848518371582,9,0.3,0,D,2029
2,60,0.2918121814727783,2.812577247619629,3.414327621459961,3.414327621459961,3.223367691040039,2.336514949798584,2.336514949798584,2.914358377456665,2.914358377456665,2.7235066890716557,0.9634550213813782,0.9999387264251708,5.764925479888916,5.214848518371582,23,0.7666666666666667,1,D,2029
3,90,0.3326249122619629,3.1328299045562744,3.420807123184204,3.420807123184204,3.319234132766724,2.637460470199585,2.637460470199585,2.9208362102508545,2.9208362102508545,2.8193538188934326,0.990738332271576,0.9999418258666992,5.945571422576904,5.22261905670166,29,0.9666666666666668,0,D,2029
4,120,0.3668355941772461,3.3171398639678955,3.5669679641723637,3.5669679641723637,3.428154706954956,2.8172507286071777,2.8172507286071777,3.0669949054718018,3.0669949054718018,2.928175449371338,0.99977844953537,0.999946117401123,5.69252872467041,5.118081569671631,30,1.0,0,D,2029
5,150,0.408583402633667,3.456162214279175,3.599478244781494,3.599478244781494,3.571836471557617,2.9561946392059326,2.9561946392059326,3.0994973182678223,3.0994973182678223,3.0718560218811035,0.9999344944953918,0.9999617338180542,5.147091388702393,4.825374126434326,30,1.0,0,D,2029
6,180,0.4491686820983886,3.5673325061798096,3.676557064056397,3.676557064056397,3.626477718353272,3.067349433898926,3.067349433898926,3.176569700241089,3.176569700241089,3.126492500305176,0.9999653100967408,0.9999748468399048,4.937156200408936,4.955551624298096,30,1.0,0,D,2029
7,210,0.4932477474212646,3.604782342910767,3.7601513862609854,3.7601513862609854,3.670313596725464,3.1047983169555664,3.1047983169555664,3.2601659297943115,3.2601659297943115,3.170328378677368,0.9999678134918212,0.99997079372406,4.942883014678955,4.739001750946045,30,1.0,0,D,2029
8,240,0.5358927249908447,3.686789989471436,3.812097549438477,3.812097549438477,3.770516157150269,3.186805248260498,3.186805248260498,3.3121120929718018,3.3121120929718018,3.2705307006835938,0.9999693036079408,0.99997079372406,4.916219234466553,4.741791248321533,30,1.0,0,D,2029
9,270,0.5707721710205078,3.737137317657471,3.812097549438477,3.812097549438477,3.792299270629883,3.2371532917022705,3.2371532917022705,3.3121120929718018,3.3121120929718018,3.2923150062561035,0.999969482421875,0.99997079372406,4.8656439781188965,4.741791248321533,30,1.0,1,D,2029
10,300,5.393947601318359,3.7996113300323486,3.8995418548583984,3.8995418548583984,3.837057590484619,3.3001272678375244,3.3001272678375244,3.399963617324829,3.399963617324829,3.3385727405548096,0.9993661046028136,0.9991565942764282,5.012444972991943,7.013108730316162,29,0.9666666666666668,0,D,2029
11,330,5.444834232330322,3.837515592575073,3.953445434570313,3.953445434570313,3.889980792999268,3.3386683464050293,3.3386683464050293,3.4534640312194824,3.4534640312194824,3.3901114463806152,0.9984410405158995,0.9999629259109496,5.288084506988525,5.097355842590332,28,0.9333333333333332,0,D,2029
12,360,5.494935750961304,3.884683847427368,3.993474721908569,3.993474721908569,3.93883204460144,3.3853185176849365,3.3853185176849365,3.493490934371948,3.493490934371948,3.439006328582764,0.9991157650947572,0.9999674558639526,5.634394645690918,5.0918288230896,29,0.9666666666666668,0,D,2029
1,30,0.2384243011474609,2.195761203765869,3.414327621459961,3.414327621459961,2.8718795776367188,1.851294994354248,1.851294994354248,2.914358377456665,2.914358377456665,2.4085917472839355,0.795200765132904,0.9999387264251708,5.37732458114624,5.214848518371582,9,0.3,0,D,2030
2,60,0.2817792892456054,2.9529054164886475,3.443782329559326,3.443782329559326,3.365121364593506,2.475392818450928,2.475392818450928,2.9438018798828125,2.9438018798828125,2.8651440143585205,0.9573211073875428,0.9999611377716064,5.796000003814697,5.110610008239746,23,0.7666666666666667,0,D,2030
3,90,0.3268766403198242,3.338000059127808,3.565295457839966,3.565295457839966,3.5041489601135254,2.853821277618408,2.853821277618408,3.065315008163452,3.065315008163452,3.004166603088379,0.9697921872138976,0.9999610185623168,5.581433296203613,4.972896575927734,28,0.9333333333333332,0,D,2030
4,120,0.3639774322509765,3.5043344497680664,3.6346163749694815,3.6346163749694815,3.5743560791015625,3.0043509006500244,3.0043509006500244,3.134629726409912,3.134629726409912,3.074371576309204,0.999967396259308,0.9999730587005616,5.110907077789307,4.90461015701294,30,1.0,0,D,2030
5,150,0.4071524143218994,3.5521080493927,3.6346163749694815,3.6346163749694815,3.612429857254028,3.052123785018921,3.052123785018921,3.134629726409912,3.134629726409912,3.112443685531616,0.999968409538269,0.9999730587005616,5.020297050476074,4.90461015701294,30,1.0,1,D,2030
6,180,0.444948673248291,3.60405945777893,3.6860084533691406,3.6860084533691406,3.648127317428589,3.104074001312256,3.104074001312256,3.186021327972412,3.186021327972412,3.148141384124756,0.9999704957008362,0.999974250793457,4.994935989379883,5.020916938781738,30,1.0,0,D,2030
7,210,0.4917566776275635,3.64154577255249,3.6994876861572266,3.6994876861572266,3.678170680999756,3.1415603160858154,3.1415603160858154,3.199502468109131,3.199502468109131,3.178184032440185,0.9999714493751526,0.999970316886902,5.01712703704834,5.042892456054688,30,1.0,0,D,2030
8,240,0.5357420444488525,3.65923523902893,3.727734088897705,3.727734088897705,3.699928998947144,3.1592493057250977,3.1592493057250977,3.227746725082397,3.227746725082397,3.1999430656433105,0.99997079372406,0.9999747276306152,5.029331684112549,4.983822822570801,30,1.0,0,D,2030
9,270,0.5727729797363281,3.694284200668335,3.7380526065826416,3.7380526065826416,3.724095106124878,3.194299459457397,3.194299459457397,3.238068103790283,3.238068103790283,3.2241103649139404,0.9999696016311646,0.9999690055847168,5.0564703941345215,5.095008850097656,30,1.0,0,D,2030
10,300,5.591211557388306,3.7275502681732178,3.870317935943604,3.870317935943604,3.767251253128052,3.2277615070343018,3.2277615070343018,3.371852397918701,3.371852397918701,3.267855167388916,0.9996172189712524,0.9969313144683838,5.202000617980957,7.025250911712647,29,0.9666666666666668,0,D,2030
11,330,5.634418725967407,3.763838529586792,3.8731725215911865,3.8731725215911865,3.821434736251831,3.264845132827759,3.264845132827759,3.374253988265991,3.374253988265991,3.324423551559448,0.99807471036911,0.9978368878364564,5.549226760864258,7.089515686035156,28,0.9333333333333332,0,D,2030
12,360,5.672481060028076,3.815196037292481,3.917846918106079,3.917846918106079,3.869369983673096,3.3178367614746094,3.3178367614746094,3.4183871746063232,3.4183871746063232,3.3716931343078613,0.995031714439392,0.9989193677902222,6.29758882522583,7.116814613342285,27,0.9,0,D,2030
